Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1226,1,JESSICA PILZ,F,AUT,1. [1.22],TOP,TOP
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1147,2,JANJA GARNBRET,F,SLO,1. [1.41],TOP,TOP
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2035,3,JAIN KIM,F,KOR,2. [1.94],TOP,34+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2278,4,MEI KOTAKE,F,JPN,6. [9.22],44+,33+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1812,5,ASHIMA SHIRAISHI,F,USA,3. [2.83],45+,32
IFSC Climbing World Championships - Innsbruck (AUT) 2018,315,6,ANAK VERHOEVEN,F,BEL,2. [2.00],TOP,31+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1161,7,MIA KRAMPL,F,SLO,9. [9.49],45,31+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2253,8,AKIYO NOGUCHI,F,JPN,3. [2.74],44+,31+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1232,8,HANNAH SCHUBERT,F,AUT,4. [3.46],44+,31+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,928,10,LAURA ROGORA,F,ITA,7. [8.66],44+,24+
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1210,11,CHRISTINE SCHRANZ,F,AUT,4. [4.00],43,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,642,11,MOLLY THOMPSON-SMITH,F,GBR,5. [5.48],43,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3246,13,PETRA KLINGLER,F,SUI,11. [11.66],42.5+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,455,14,HÉLÈNE JANICOT,F,FRA,10. [11.40],42.5,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3426,15,ANNE-SOPHIE KOLLER,F,SUI,10. [9.87],42+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2294,16,MIHO NONAKA,F,JPN,6. [8.31],40+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3130,17,KATHERINE CHOONG,F,SUI,7. [8.66],39+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,462,17,MANON HILY,F,FRA,11. [11.66],39+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,55,17,EKATERINA KIPRIIANOVA,F,RUS,11. [12.04],39+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2047,17,SOL SA,F,KOR,7. [10.10],39+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1753,21,MARGO HAYES,F,USA,13. [12.85],38+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1270,22,SANDRA LETTNER,F,AUT,8. [11.12],38,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1160,22,LUCKA RAKOVEC,F,SLO,5. [7.75],38,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1486,24,IEVGENIIA KAZBEKOVA,F,UKR,12. [12.91],36+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,328,25,HELOÏSE DOUMONT,F,BEL,8. [11.12],35+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,70,26,ANNA ZAIKINA,F,RUS,13. [13.04],26+,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1130,27,KATJA DEBEVEC,F,SLO,14. [13.67],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1153,27,VITA LUKAN,F,SLO,14. [13.36],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,4301,29,MICHELLE HULLIGER,F,SUI,15. [15.17],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1139,29,TJASA KALAN,F,SLO,15. [13.96],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1750,31,KYRA CONDIE,F,USA,16. [14.28],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,118,31,IULIIA PANTELEEVA,F,RUS,16. [15.47],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1811,31,BROOKE RABOUTOU,F,USA,16. [15.47],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1164,34,URSKA REPUSIC,F,SLO,17. [15.97],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2501,35,OCEANIA MACKENZIE,F,AUS,18. [16.75],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2771,35,VANDA MICHALKOVA,F,SVK,18. [16.16],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1222,35,KATHARINA POSCH,F,AUT,18. [16.75],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3840,38,STASA GEJO,F,SRB,19. [18.56],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1751,39,CLAIRE BUHRFEIND,F,USA,20. [21.35],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,891,39,ASJA GOLLO,F,ITA,20. [18.89],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,316,41,CHLOE CAULIER,F,BEL,21. [19.90],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1724,41,DELANEY MILLER,F,USA,21. [22.30],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3060,43,TINA JOHNSEN HAFSAAS,F,NOR,22. [21.02],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1259,43,EVA MARIA HAMMELMÜLLER,F,AUT,22. [22.49],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,144,43,ELENA KRASOVSKAIA,F,RUS,22. [21.02],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,2864,43,IDA KUPS,F,POL,22. [21.02],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1122,43,MINA MARKOVIC,F,SLO,22. [21.02],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1369,48,IVA ONDRA,F,CZE,23. [23.16],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1710,49,ALEX PUCCIO,F,USA,24. [24.29],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1249,50,LAURA STÖCKLER,F,AUT,25. [24.69],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3254,51,ANDREA KÜMIN,F,SUI,26. [24.82],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1565,51,ALANNAH YIP,F,CAN,26. [21.11],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,3911,53,ALEJANDRA CONTRERAS,F,CHI,27. [24.89],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1239,53,JULIA FISER,F,AUT,27. [24.87],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,859,55,ANDREA EBNER,F,ITA,28. [25.75],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1412,55,ELISKA NOVOTNA,F,CZE,28. [27.50],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1400,57,ELISKA ADAMOVSKA,F,CZE,29. [28.53],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,653,57,JENNIFER WOOD,F,GBR,29. [30.24],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,321,59,CELINE CUYPERS,F,BEL,30. [32.50],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,903,59,MARTINA ZANETTI,F,ITA,30. [28.89],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1881,61,SOPHIA KWON,F,USA,31. [33.17],,
IFSC Climbing World Championships - Innsbruck (AUT) 2018,1391,61,SABINA VECEROVA,F,CZE,31. [29.93],,
