Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",2035,1,JAIN KIM,F,KOR,TOP  1. | TOP  1. [9.95],TOP,TOP
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",1224,2,MAGDALENA RÖCK,F,AUT,TOP  1. | TOP  1. [9.95],TOP,32+
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",2263,3,MOMOKA ODA,F,JPN,TOP  1. | TOP  1. [9.95],TOP,32+
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",1122,4,MINA MARKOVIC,F,SLO,TOP  1. | TOP  1. [9.95],TOP,32+
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",455,5,HÉLÈNE JANICOT,F,FRA,TOP  1. | TOP  1. [9.95],39,32+
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",68,6,DINARA FAKHRITDINOVA,F,RUS,TOP  1. | TOP  1. [9.95],TOP,31
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",1222,7,KATHARINA POSCH,F,AUT,TOP  1. | TOP  1. [9.95],38+,27+
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",58,8,YANA CHERESHNEVA,F,RUS,TOP  1. | TOP  1. [9.95],39+,27
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",4916,9,MATHILDE BRUMAGNE,F,BEL,44   18. | TOP  1. [14.07],36+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",848,10,JENNY LAVARDA,F,ITA,TOP  1. | TOP  1. [9.95],35+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",2251,11,YUKA KOBAYASHI,F,JPN,TOP  1. | TOP  1. [9.95],34+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",49,11,EVGENIIA MALAMID,F,RUS,TOP  1. | TOP  1. [9.95],34+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",1202,13,BARBARA BACHER,F,AUT,TOP  1. | TOP  1. [9.95],32+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",6211,13,ANASTASIIA SAMOILINA,F,RUS,TOP  1. | TOP  1. [9.95],32+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",3580,13,NIKKI VAN BERGEN,F,NED,TOP  1. | TOP  1. [9.95],32+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",6288,16,MARIA TOLOKONINA,F,RUS,36+  20. | TOP  1. [14.83],31+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",73,17,ANNA TSYGANOVA,F,RUS,30   24. | 35   23. [23.49],30+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",6181,18,ALEXANDRA GOLOVINA,F,RUS,33+  21. | TOP  1. [15.20],26,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",4859,19,MARIA BELOMESTNOVA,F,RUS,TOP  1. | TOP  1. [9.95],25+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",77,20,NATALIIA STEPANOVA,F,RUS,32+  23. | 35+  22. [22.49],25+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",100,21,DANA GILEMKHANOVA,F,RUS,TOP  1. | TOP  1. [9.95],24+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",75,22,EKATERINA NOVITSKAIA,F,RUS,41+  19. | TOP  1. [14.46],23+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",2935,23,RONG JIANG,F,CHN,18   25. | 19+  25. [25.00],19+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",6289,24,NATALIA BEZBORODOVA,F,RUS,33   22. | 31+  24. [22.98],18+,
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",5031,25,TINA SUSTERSIC,F,SLO,TOP  1. | TOP  1. [9.95],12+,
