Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,2035,1,JAIN KIM,KOR,TOP  1. | 53   10. [6.06],49+,59+
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1122,2,MINA MARKOVIC,SLO,TOP  1. | TOP  1. [3.50],36+,59+
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1121,3,MAJA STREMFELJ,SLO,TOP  1. | TOP  1. [3.50],43+,54
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1219,4,JOHANNA ERNST,AUT,48+  8. | 53+  7. [8.25],37,52+
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1222,5,KATHARINA POSCH,AUT,48+  8. | TOP  1. [5.45],36+,51+
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,455,6,HÉLÈNE JANICOT,FRA,TOP  1. | TOP  1. [3.50],TOP,50+
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,68,7,DINARA FAKHRITDINOVA,RUS,TOP  1. | 47   16. [7.60],36+,41+
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,2043,8,SEURAN HAN,KOR,34+  17. | 52   13. [16.43],37+,41
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,2251,9,YUKA KOBAYASHI,JPN,44+  10. | 53+  7. [9.17],36+,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,456,10,MATHILDE BECERRA,FRA,34+  17. | 45   18. [19.24],36+,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,445,11,CHARLOTTE DURIF,FRA,TOP  1. | TOP  1. [3.50],36,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,49,12,EVGENIIA MALAMID,RUS,34+  17. | TOP  1. [8.37],36,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1224,13,MAGDALENA RÖCK,AUT,34+  17. | 53+  7. [12.65],36,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,4916,14,MATHILDE BRUMAGNE,BEL,38   16. | 52   13. [14.70],36,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1210,15,CHRISTINE SCHRANZ,AUT,38+  13. | 47   16. [15.20],36,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,3580,16,NIKKI VAN BERGEN,NED,44+  10. | 53   10. [10.50],34+,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1724,17,DELANEY MILLER,USA,38+  13. | 39   22. [17.55],34,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,5249,18,CHELSEA RUDE,USA,34+  17. | 45   18. [19.24],33+,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,4960,19,MATILDA SÖDERLUND,SWE,49   7. | 52+  12. [9.17],31+,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,848,20,JENNY LAVARDA,ITA,41   12. | 48   15. [13.42],31+,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1202,21,BARBARA BACHER,AUT,38+  13. | 42+  21. [17.15],31+,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,6170,22,IYMA LAMARCHE,CAN,34+  17. | 35+  23. [21.45],28+,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,4830,23,FRANCESCA METCALF,USA,28   26. | 32+  24. [25.46],28+,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,5012,24,ANDREA BRIGITTA SZEKELY,HUN,34+  17. | 43   20. [20.00],23,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1568,25,ELISE SETHNA,CAN,28+  24. | 30   26. [25.24],23,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1750,26,KYRA CONDIE,USA,28   26. | 30+  25. [25.98],22+,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,6204,27,TEGAN WILSON,USA,28+  24. | 25+  29. [26.66],,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,5756,28,GANNA SAVCHENKO,UKR,28   26. | 29+  27. [27.00],,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,6205,29,VICTORIA CARTWRIGHT,USA,26   29. | 26   28. [28.50],,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,6126,30,AMELIA METCALF,USA,23+  31. | 20+  30. [30.75],,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1727,31,DANIELLE ROGAN,USA,21   32. | 20+  30. [31.24],,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,6206,32,ALEXA NAZARIAN,USA,25+  30. | 14+  33. [31.46],,
IFSC Climbing Worldcup (L) - Atlanta (USA) 2012,1718,33,MICHAELA KIERSCH,USA,19   33. | 16   32. [32.50],,
